Order ID,Order Date,Customer Name,City,State,Area,Product Category,Sub-Category,Product Name,Quantity,Price Each,Discount,Revenue,Profit Margin,Profit,Total Revenue
ORD-100177,17-04-2024,Brandon Robbins,Williammouth,MA,Central,Technology,Laptops,Laptop,2,2039,0.05,3874.1,0.22,852.3,389609.02
ORD-100178,14-03-2024,Lauren Walker,Port Juanfurt,OH,Central,Furniture,Chairs,Office Chair,8,244.08,0.1,1757.38,0.19,333.9,391366.4
ORD-100179,01-02-2023,Brendan Garcia,West Davidfurt,TX,East,Furniture,Chairs,Office Chair,10,321.63,0,3216.3,0.25,804.08,394582.7
ORD-100180,12-03-2023,Emily Graham,Williamsstad,VT,East,Furniture,Chairs,Office Chair,2,335.99,,604.78,0.15,90.72,395187.48
ORD-100181,23-11-2023,Ryan Le,South Linda,FL,West,Technology,Laptops,Laptop,5,1471.69,0.05,6990.53,0.19,1328.2,402178.01
ORD-100182,17-05-2023,David Scott,New Noah,,East,Technology,Accessories,Wireless Mouse,7,48.96,0.1,308.45,0.15,46.27,402486.46
ORD-100183,01-02-2024,Mary Cortez,,RI,South,Office Supplies,Storage,Storage Box,2,21.85,0,43.7,0.2,8.74,402530.16
ORD-100184,19-07-2024,Steven Martinez,Katelynberg,VT,East,Technology,Accessories,Wireless Mouse,9,22.12,0,199.08,0.17,33.84,402729.24
ORD-100185,24-06-2024,Dr. Vicki Maxwell,Aguirrechester,LA,West,Furniture,Bookcases,Wooden Bookcase,5,244.71,0,1223.55,0.24,293.65,403952.79
ORD-100186,01-09-2023,Denise Hall,Port Anitafort,OK,East,Furniture,Tables,Dining Table,2,400.22,0.2,640.35,0.24,153.68,404593.14
ORD-100187,31-10-2024,Karen Gonzalez,East Krista,NM,South,Furniture,Bookcases,Wooden Bookcase,5,615.32,0,3076.6,0.16,492.26,407669.74
ORD-100188,02-09-2024,Steven Warren,Shieldsmouth,MA,East,Furniture,Bookcases,Wooden Bookcase,10,589.79,0,5897.9,0.25,1474.48,413567.64
ORD-100189,09-11-2023,Jennifer Chavez,North Tyler,HI,East,Furniture,Tables,Dining Table,3,658.36,0.05,1876.33,0.18,337.74,415443.97
ORD-100190,31-08-2024,Amanda Trujillo,Rebeccaside,MN,Central,Technology,Laptops,Laptop,1,1015.45,0.1,913.91,0.18,164.5,416357.88
ORD-100191,24-11-2023,Rebecca Finley,Dannyborough,KY,South,Technology,Laptops,Laptop,9,2052.89,0.15,15704.61,0.22,3455.01,432062.49
ORD-100192,03-05-2023,Wendy Rivera,Goodton,MT,East,Office Supplies,Paper,Copy Paper Pack,9,3.53,0.15,27,0.19,5.13,432089.49
ORD-100193,11-09-2023,Samantha King,New Angelaside,NE,South,Office Supplies,Paper,Copy Paper Pack,2,7.9,0,15.8,0.12,1.9,432105.29
ORD-100194,08-11-2024,Jessica Watson,Fletchermouth,PA,Central,Technology,Phones,Smartphone,6,1173.49,0,7040.94,0.28,1971.46,439146.23
ORD-100195,27-03-2024,Marisa Mendoza,North Julie,CT,East,Office Supplies,Paper,Copy Paper Pack,3,12.9,0,38.7,0.09,3.48,439184.93
ORD-100196,28-07-2024,Joseph Schneider,West Bethborough,VT,West,Technology,Accessories,Wireless Mouse,6,48.88,0.15,249.29,0.19,,439434.22
ORD-100197,13-11-2024,Susan Sexton,Marksborough,ME,East,Office Supplies,Paper,Copy Paper Pack,9,14.16,0,127.44,0.18,22.94,439561.66
ORD-100198,24-05-2024,Raymond Hall,West Richard,KY,Central,Technology,Accessories,Wireless Mouse,10,45.26,0.15,384.71,0.15,57.71,439946.37
ORD-100199,14-02-2024,Andrew Davis,Underwoodbury,OR,East,Office Supplies,Binders,Ring Binder,7,8.22,0.1,51.79,0.05,2.59,439998.16
ORD-100200,04-11-2023,Howard Simmons,Phillipmouth,TN,South,Furniture,Chairs,Office Chair,1,248.76,0,248.76,0.1,24.88,440246.92
ORD-100201,12-03-2024,Kelli Young,Baileyton,CO,East,Office Supplies,Binders,Ring Binder,6,10.67,0,64.02,0.11,7.04,440310.94
ORD-100202,15-05-2023,Kenneth Hughes,Grayville,IA,South,Furniture,Tables,Dining Table,5,361.51,,1536.42,0.11,169.01,441847.36
ORD-100203,29-08-2023,Wesley Browning,South Tinamouth,WA,South,Technology,Laptops,Laptop,1,1879.38,0.1,1691.44,0.22,372.12,443538.8
ORD-100204,18-11-2023,Jeffery Fitzgerald,West Amy,CA,East,Technology,Phones,Smartphone,2,1110.08,0.2,1776.13,0.3,532.84,445314.93
ORD-100205,29-01-2023,Patricia Adams,West David,CT,West,Technology,Accessories,Wireless Mouse,7,19.27,0.1,121.4,0.21,,445436.33
ORD-100206,16-09-2023,Fernando Sanchez,Boothshire,WV,South,Office Supplies,Paper,Copy Paper Pack,7,8.35,0,58.45,0.12,7.01,445494.78
ORD-100207,15-02-2024,Christopher Young,Choifurt,TX,Central,Furniture,Tables,Dining Table,7,616.21,0.1,3882.12,0.23,892.89,449376.9
ORD-100208,15-08-2023,Charles Reed,East Rogermouth,DE,East,Technology,Accessories,Wireless Mouse,4,57.54,0,230.16,0.29,66.75,449607.06
ORD-100209,30-10-2024,Heather Edwards,North Kristinview,TX,Central,Technology,Phones,Smartphone,5,1136.67,0.15,4830.85,0.29,1400.95,454437.91
ORD-100210,27-06-2023,Joseph Powers,Lake Gerald,AZ,West,Technology,Accessories,Wireless Mouse,1,35.85,0.1,32.26,0.26,8.39,454470.17
ORD-100211,12-06-2023,Sarah Clay,,KS,South,Technology,Accessories,Wireless Mouse,8,38.95,0.15,264.86,0.22,58.27,454735.03
ORD-100212,14-11-2024,George Hayes,Harringtonmouth,NV,South,Office Supplies,Binders,Ring Binder,1,6.82,0,6.82,0.05,0.34,454741.85
ORD-100213,12-11-2024,Ashley Cross,New Shawnchester,NC,West,Furniture,Bookcases,Wooden Bookcase,5,655.92,,2623.68,0.17,446.03,457365.53
ORD-100214,12-02-2023,Monique Bridges,Zimmermanburgh,CT,West,Technology,Laptops,Laptop,7,975.26,0.05,6485.48,0.21,1361.95,463851.01
ORD-100215,27-12-2023,Christina Weiss,Lake Amyland,AZ,South,Furniture,Bookcases,Wooden Bookcase,6,490.99,0,2945.94,0.15,441.89,466796.95
ORD-100216,31-01-2023,Tyler Mcdonald,Amystad,AL,East,Furniture,Tables,Dining Table,8,578.76,0.05,4398.58,0.25,1099.64,471195.53
ORD-100217,21-06-2024,Alexis Frost,Gregoryburgh,NY,South,Furniture,Tables,Dining Table,9,816.07,0.1,6610.17,0.17,1123.73,477805.7
ORD-100218,09-08-2023,Jesse Saunders,South Michele,MN,South,Technology,Phones,Smartphone,1,571.95,0.05,543.35,0.15,81.5,478349.05
ORD-100219,22-08-2024,Jared Ruiz,South Chelsea,MS,South,Technology,Accessories,Wireless Mouse,1,51.38,0,51.38,0.2,10.28,478400.43
ORD-100220,01-09-2024,Jane Kennedy,Beltranfurt,IL,Central,Technology,Accessories,Wireless Mouse,1,68.59,0,68.59,0.2,13.72,478469.02
ORD-100221,18-11-2023,Kimberly Miles,Andrewfurt,,West,Furniture,Tables,Dining Table,10,780.35,0,7803.5,0.12,936.42,486272.52
ORD-100222,11-09-2024,Maureen Curtis,Laurahaven,WY,West,Office Supplies,Storage,Storage Box,3,45.85,,130.67,0.09,11.76,486403.19
ORD-100223,25-11-2024,Shawn Rodriguez,South Susan,VA,West,Technology,Phones,Smartphone,8,1163.15,0.05,8839.94,0.27,2386.78,495243.13
ORD-100224,19-11-2023,Derek Murphy,East Kaitlin,SC,West,Office Supplies,Binders,Ring Binder,4,16.06,0.05,61.03,0.06,,495304.16
ORD-100225,09-08-2024,Deborah Graves,North Nicholas,VT,West,Furniture,Chairs,Office Chair,10,220.88,0.1,1987.92,0.2,397.58,497292.08
ORD-100226,05-06-2023,Anthony Reeves,North Michael,NM,East,Office Supplies,Binders,Ring Binder,3,9.38,0.2,22.51,0.17,3.83,497314.59
ORD-100227,27-04-2023,John Johnson,Port Christopherborough,MT,West,Furniture,Tables,Dining Table,7,326.2,,2283.4,0.2,456.68,499597.99
ORD-100228,05-08-2024,John Mata,,CO,South,Office Supplies,Binders,Ring Binder,8,24.5,0.05,186.2,0.06,11.17,499784.19
ORD-100229,21-10-2023,Teresa Hanson,Port Melissamouth,OH,Central,Office Supplies,Paper,Copy Paper Pack,1,13.09,0,13.09,0.18,2.36,499797.28
ORD-100230,13-01-2023,Larry Casey,Gordonton,CO,West,Furniture,Bookcases,Wooden Bookcase,5,372.97,0,1864.85,0.11,205.13,501662.13
ORD-100231,10-09-2024,Jennifer Frank,East Jeremyville,NV,West,Furniture,Tables,Dining Table,9,563.17,0.1,4561.68,0.23,1049.19,506223.81
ORD-100232,29-12-2023,Wendy Brown,Adamshire,RI,Central,Office Supplies,Binders,Ring Binder,6,18.1,0.2,86.88,0.11,9.56,506310.69
ORD-100233,05-04-2023,Maria Greene,Port Susan,MO,South,Office Supplies,Storage,Storage Box,2,35.26,0.1,63.47,0.19,12.06,506374.16
ORD-100234,12-03-2024,Stacy Horn,South William,RI,East,Technology,Laptops,Laptop,7,1685.56,0,11798.92,0.23,2713.75,518173.08
ORD-100235,01-09-2023,Russell Norris,Robbinsmouth,,East,Furniture,Bookcases,Wooden Bookcase,9,323.62,0.15,2475.69,0.18,445.62,520648.77
ORD-100236,29-08-2023,Heidi Walton,Jonathanchester,CT,Central,Furniture,Bookcases,Wooden Bookcase,2,247.63,0.05,470.5,0.16,75.28,521119.27
ORD-100237,06-11-2024,Amy Martin,Kimberlytown,WI,West,Office Supplies,Storage,Storage Box,5,23.01,0.1,103.55,0.12,,521222.82
ORD-100238,21-07-2023,Mr. Adam Williams DVM,Campbellchester,TX,Central,Office Supplies,Binders,Ring Binder,10,6.47,0,64.7,0.17,11,521287.52
ORD-100239,07-10-2024,Brittany Weber,Petersonton,TN,Central,Office Supplies,Paper,Copy Paper Pack,1,8.39,0.05,7.97,0.1,0.8,521295.49
ORD-100240,25-06-2023,Jody Campos,West Dylan,LA,Central,Furniture,Bookcases,Wooden Bookcase,9,502.77,0,4524.93,0.22,995.48,525820.42
ORD-100241,19-09-2023,John Carrillo,Lake Paul,MA,South,Furniture,Tables,Dining Table,8,651.21,0.15,4428.23,0.12,531.39,530248.65
ORD-100242,28-11-2023,Taylor Ortega,East Jeremy,MD,Central,Furniture,Tables,Dining Table,2,373.78,0,747.56,0.2,149.51,530996.21
ORD-100243,30-03-2024,Scott Brown,North Sandramouth,NC,East,Office Supplies,Paper,Copy Paper Pack,5,14.21,0,71.05,0.07,4.97,531067.26
ORD-100244,12-12-2023,Frederick Brown,,KY,Central,Technology,Phones,Smartphone,5,835.93,0.05,3970.67,0.15,595.6,535037.93
ORD-100245,18-04-2024,Katherine Rodriguez,West Matthewland,IL,South,Office Supplies,Storage,Storage Box,7,28.19,0.05,187.46,0.07,13.12,535225.39
ORD-100246,22-07-2023,Heather Evans,West Michaelfurt,IN,Central,Technology,Accessories,Wireless Mouse,4,60.8,0,243.2,0.25,60.8,535468.59
ORD-100247,18-09-2023,Christine Martin,East Robert,CA,West,Technology,Phones,Smartphone,8,609.31,0,4874.48,0.29,1413.6,540343.07
ORD-100248,28-06-2023,David Freeman,Ortegatown,FL,East,Technology,Accessories,Wireless Mouse,7,76.4,0.05,508.06,0.22,111.77,540851.13
ORD-100249,16-01-2023,Rebecca Young,North Alexisland,AZ,South,Technology,Laptops,Laptop,8,1875.93,0,15007.44,0.27,4052.01,555858.57
ORD-100250,13-12-2023,Gabriel Mejia,,ME,South,Technology,Phones,Smartphone,5,966.88,0.05,4592.68,0.2,918.54,560451.25
ORD-100251,05-03-2024,David Hubbard,West Diana,IN,South,Technology,Phones,Smartphone,9,1106.51,0.2,7966.87,0.26,2071.39,568418.12
ORD-100252,29-11-2023,Marc Browning,West Julie,DC,Central,Furniture,Tables,Dining Table,4,690.31,0.1,2485.12,0.17,422.47,570903.24
ORD-100253,20-12-2023,Michael Harris,,SD,Central,Technology,Accessories,Wireless Mouse,9,35.62,0.15,272.49,0.21,57.22,571175.73
ORD-100254,13-10-2024,Maria Dixon,Pottermouth,,East,Office Supplies,Binders,Ring Binder,5,11.49,0,57.45,0.11,6.32,571233.18
ORD-100255,28-10-2023,Joshua Fernandez,Moniqueville,,South,Furniture,Chairs,Office Chair,9,257.19,0.05,2198.97,0.1,219.9,573432.15
ORD-100256,21-06-2024,Austin Yu,,NE,East,Technology,Laptops,Laptop,8,1735.5,0.05,13189.8,0.22,2901.76,586621.95
ORD-100257,22-05-2024,Brandon Huynh,Lewisside,DC,South,Office Supplies,Paper,Copy Paper Pack,2,8.75,0,17.5,0.11,1.92,586639.45
ORD-100258,04-11-2023,Tamara Lopez,North Andrewview,AZ,West,Technology,Phones,Smartphone,5,672.25,,3361.25,0.21,705.86,590000.7
ORD-100259,10-08-2023,Brittany Gibson,New Kevinview,AK,South,Technology,Phones,Smartphone,5,637.04,0,3185.2,0.25,,593185.9
ORD-100260,24-12-2023,Malik Vazquez,Michelleburgh,WI,Central,Office Supplies,Binders,Ring Binder,3,6.21,0.15,15.84,0.12,1.9,593201.74
ORD-100261,23-10-2023,Janice Armstrong,Port Damonport,KS,Central,Office Supplies,Storage,Storage Box,5,21.39,0,106.95,0.1,10.7,593308.69
ORD-100262,15-04-2024,Tim Jackson,Nancybury,WV,Central,Technology,Laptops,Laptop,4,1804.69,0,7218.76,0.3,,600527.45
ORD-100263,18-12-2024,George Mccarthy,South Amanda,NY,Central,Technology,Laptops,Laptop,7,1753.56,0,12274.92,0.23,2823.23,612802.37
ORD-100264,13-03-2023,Danny Smith,New Shannon,LA,South,Technology,Laptops,Laptop,10,1059.32,0.15,9004.22,0.21,1890.89,621806.59
ORD-100265,04-08-2023,Christopher Jones,Lake Jamie,CT,Central,Technology,Accessories,Wireless Mouse,8,49.22,0,393.76,0.15,59.06,622200.35
ORD-100266,29-03-2024,Kevin Austin,Marissastad,RI,East,Furniture,Chairs,Office Chair,9,302.56,0.05,2586.89,0.15,388.03,624787.24
ORD-100267,04-11-2024,Dana Garcia,Laurenhaven,AK,East,Technology,Phones,Smartphone,8,747.39,0,5979.12,0.27,1614.36,630766.36
ORD-100268,04-09-2023,Michael Thomas,Callahanfort,VT,South,Furniture,Chairs,Office Chair,7,273.54,0,1914.78,0.17,325.51,632681.14
ORD-100269,21-01-2024,Kelsey Huff,Amyview,RI,Central,Technology,Laptops,Laptop,1,1831.62,0.15,1556.88,0.18,280.24,634238.02
ORD-100270,12-03-2024,Mrs. Patricia Kim DDS,New Rebeccaside,VT,Central,Furniture,Chairs,Office Chair,3,259.63,0.05,739.95,0.16,118.39,634977.97
ORD-100271,15-11-2023,Tony Moore,West Marcusfort,SC,East,Furniture,Tables,Dining Table,9,892.67,0,8034.03,0.16,1285.44,643012
ORD-100272,05-12-2023,Ryan Porter,East Johnville,NH,East,Technology,Phones,Smartphone,7,1007.16,0,7050.12,0.2,1410.02,650062.12
ORD-100273,18-01-2023,Tina Stanton,Codyfurt,IN,West,Technology,Phones,Smartphone,6,904.87,0,5429.22,0.16,868.68,655491.34
ORD-100274,23-04-2023,Ricky Thompson,Samueltown,SC,East,Office Supplies,Paper,Copy Paper Pack,3,7.81,0,23.43,0.12,2.81,655514.77
ORD-100275,07-11-2024,Lauren Becker,South Roberthaven,TN,West,Office Supplies,Paper,Copy Paper Pack,2,11.04,,22.08,0.14,3.09,655536.85
ORD-100276,08-10-2024,Jorge Ferguson,South Daniel,CT,Central,Furniture,Bookcases,Wooden Bookcase,3,466.48,0,1399.44,0.2,,656936.29
ORD-100277,17-06-2024,Laura Woodward,Stanleyside,AK,South,Technology,Accessories,Wireless Mouse,2,38.59,0.2,61.74,0.22,13.58,656998.03
ORD-100278,11-03-2023,Mark Leon,Donnaburgh,CT,West,Technology,Phones,Smartphone,10,1170.34,0,11703.4,0.25,2925.85,668701.43
ORD-100279,07-02-2024,Erin Harrison,North Mollyton,VT,West,Technology,Accessories,Wireless Mouse,9,68.42,0,615.78,0.2,123.16,669317.21
ORD-100280,03-11-2023,Paula Lee,Ramoshaven,MS,South,Furniture,Tables,Dining Table,7,539.59,0,3777.13,0.24,906.51,673094.34
ORD-100281,09-01-2023,Cory Jensen,Jonesfort,NE,West,Furniture,Bookcases,Wooden Bookcase,9,535.78,0,4822.02,0.22,1060.84,677916.36
ORD-100282,22-02-2024,Francis Mathews,,MT,Central,Furniture,Chairs,Office Chair,5,310,0.1,1395,0.11,153.45,679311.36
ORD-100283,02-04-2023,Randy Carter,East Max,MT,West,Furniture,Chairs,Office Chair,2,198.59,0,397.18,0.14,55.61,679708.54
ORD-100284,30-10-2024,Brady Powell,Harriston,VA,East,Office Supplies,Paper,Copy Paper Pack,3,7.76,0,23.28,0.19,4.42,679731.82
ORD-100285,10-02-2024,Anthony Brewer,,WV,South,Office Supplies,Paper,Copy Paper Pack,6,9.8,0,58.8,0.13,7.64,679790.62
ORD-100286,20-05-2024,Andrew Watts,New Derek,RI,South,Technology,Accessories,Wireless Mouse,3,58.83,0.05,167.67,0.26,43.59,679958.29
ORD-100287,11-07-2023,Rita Reyes,Laurenshire,NY,West,Technology,Laptops,Laptop,9,1251.54,0,11263.86,0.17,,691222.15
ORD-100288,12-06-2024,David Martinez,West Michaelstad,TN,West,Office Supplies,Storage,Storage Box,2,35.64,0.1,64.15,0.19,12.19,691286.3
ORD-100289,29-04-2024,Preston Hooper,Brettport,RI,East,Furniture,Bookcases,Wooden Bookcase,1,503.13,0.1,452.82,0.18,81.51,691739.12
ORD-100290,14-05-2024,Aaron Wiggins,Zacharyfort,IL,West,Technology,Laptops,Laptop,45,5198.49,0,233932.05,0.22,3431,925671.17
ORD-100291,28-02-2024,Arthur Warner,East Maria,WI,East,Furniture,Chairs,Office Chair,4,221.09,0,884.36,0.13,114.97,926555.53
ORD-100292,29-12-2023,David Aguirre,South Crystal,FL,East,Office Supplies,Binders,Ring Binder,7,8.04,0,56.28,0.06,3.38,926611.81
ORD-100293,20-05-2024,Amy Leblanc,Aaronberg,AR,South,Furniture,Tables,Dining Table,2,334.67,0.05,635.87,0.14,89.02,927247.68
ORD-100294,17-01-2024,Brad Andrews,East Thomaschester,WI,South,Office Supplies,Storage,Storage Box,9,41.31,0,371.79,0.14,52.05,927619.47
ORD-100295,12-10-2023,Jeffrey George,Eileenborough,KY,East,Technology,Phones,Smartphone,4,1197.69,0.1,4311.68,0.24,1034.8,931931.15
ORD-100296,03-05-2023,Dr. Luke Juarez,Port Elizabethbury,NC,Central,Technology,Laptops,Laptop,6,1396.52,,8379.12,0.28,2346.15,940310.27
ORD-100297,19-04-2024,Jessica Miller,Kimfort,IA,West,Office Supplies,Paper,Copy Paper Pack,7,9.31,0,65.17,0.19,12.38,940375.44
ORD-100298,10-02-2023,Hannah Ruiz,East Morganside,IN,Central,Office Supplies,Binders,Ring Binder,7,13.32,0,93.24,0.16,14.92,940468.68
ORD-100299,10-04-2024,Michelle Young,Mortonland,DC,East,Office Supplies,Storage,Storage Box,10,17.59,0.05,167.1,0.14,23.39,940635.78
ORD-100300,15-07-2023,Christine Adams,North Howardland,,East,Technology,Phones,Smartphone,5,1061.08,0.2,4244.32,0.22,933.75,944880.1
ORD-100301,09-10-2024,David White,Walkerview,LA,Central,Office Supplies,Binders,Ring Binder,5,21.89,0,109.45,0.1,10.94,944989.55
ORD-100302,31-01-2023,Chad Moreno,Paulburgh,UT,West,Furniture,Chairs,Office Chair,2,229.48,0,458.96,0.17,78.02,945448.51
ORD-100303,02-03-2024,John Cole,Lake Michaelport,IA,Central,Furniture,Tables,Dining Table,1,873.2,0.1,785.88,0.2,157.18,946234.39
ORD-100304,14-07-2023,Anna Jenkins,Millermouth,ME,South,Technology,Phones,Smartphone,1,1088.61,0,1088.61,0.29,315.7,947323
ORD-100305,18-12-2023,Sandra Hurley,Brownburgh,MN,South,Office Supplies,Paper,Copy Paper Pack,2,7.64,0,15.28,0.12,1.83,947338.28
ORD-100306,30-10-2023,Tammy Johnson PhD,Robinmouth,CO,South,Technology,Laptops,Laptop,3,947.97,0.2,2275.13,0.22,500.53,949613.41
ORD-100307,19-08-2024,Laurie Walton,Jessicaton,MN,West,Technology,Phones,Smartphone,7,1001.43,0,7010.01,0.16,1121.6,956623.42
ORD-100308,01-01-2023,Michael Matthews,East Thomasburgh,SD,Central,Technology,Laptops,Laptop,5,1342.63,0,6713.15,0.3,2013.94,963336.57
ORD-100309,23-03-2023,William Keith,Amyberg,NM,West,Office Supplies,Paper,Copy Paper Pack,3,5.22,,15.66,0.16,2.51,963352.23
ORD-100310,19-09-2023,Terri Gregory,,NY,West,Furniture,Chairs,Office Chair,10,124.82,0,1248.2,0.14,174.75,964600.43
ORD-100311,25-04-2023,Shelley Hunter,Carterview,MT,West,Office Supplies,Paper,Copy Paper Pack,9,14.71,0.05,125.77,0.09,11.32,964726.2
ORD-100312,16-04-2023,Gregory Howard,New Edgar,NC,South,Furniture,Tables,Dining Table,9,686.34,0.05,5868.21,0.25,1467.05,970594.41
ORD-100313,09-01-2023,Sarah Rodriguez,Jenniferborough,NY,South,Technology,Phones,Smartphone,8,579.77,0,4638.16,0.29,1345.07,975232.57
ORD-100314,07-01-2023,Sarah Small,Yangstad,TX,West,Office Supplies,Paper,Copy Paper Pack,2,4.54,0,9.08,0.11,1,975241.65
ORD-100315,11-08-2024,Lisa Harris,,ND,South,Technology,Accessories,Wireless Mouse,10,54.84,0.15,466.14,0.19,88.57,975707.79
ORD-100316,21-12-2024,Jack Sims,Ashleyshire,NJ,West,Technology,Accessories,Wireless Mouse,1,56.98,0,56.98,0.27,15.38,975764.77
ORD-100317,12-12-2024,Jacob Duncan,Collinsstad,AL,South,Furniture,Tables,Dining Table,9,626.41,0.05,5355.81,0.25,1338.95,981120.58
ORD-100318,03-03-2024,Brittany Harper,Adrianberg,ND,Central,Office Supplies,Paper,Copy Paper Pack,7,5.17,0,36.19,0.09,3.26,981156.77
ORD-100319,19-08-2024,Denise Perez,West Erica,TN,West,Office Supplies,Paper,Copy Paper Pack,2,4.3,0.05,8.17,0.12,0.98,981164.94
ORD-100320,09-01-2023,Kelly Avila,North Sarah,PA,Central,Technology,Phones,Smartphone,7,1088.49,0.1,6857.49,0.23,,988022.43
ORD-100321,21-03-2023,Sherri English,Lake Jonathan,VT,West,Technology,Accessories,Wireless Mouse,6,51.73,0.05,294.86,0.28,82.56,988317.29
ORD-100322,12-02-2023,Hector Wilson,Lake Richardbury,TX,West,Technology,Laptops,Laptop,8,1446.18,0,11569.44,0.19,2198.19,999886.73
ORD-100323,06-01-2023,Rachel Barnett,Port Alison,OH,South,Office Supplies,Storage,Storage Box,8,17.76,0.15,120.77,0.16,19.32,1000007.5
ORD-100324,23-11-2024,Debra Hughes,Toddbury,ID,East,Technology,Phones,Smartphone,7,930.48,0.05,6187.69,0.21,1299.41,1006195.19
ORD-100325,01-05-2023,Ashlee Rodriguez,Lake Kaylaport,DE,South,Office Supplies,Paper,Copy Paper Pack,10,12.13,,121.3,0.19,23.05,1006316.49
ORD-100326,21-07-2024,Christine Matthews,,AZ,West,Office Supplies,Paper,Copy Paper Pack,9,11.14,0.1,90.23,0.13,11.73,1006406.72
ORD-100327,29-11-2023,Lisa Cabrera,Campbellhaven,,East,Furniture,Tables,Dining Table,10,520.99,0,5209.9,0.23,1198.28,1011616.62
ORD-100328,03-01-2023,Joseph Shepherd,Stevenshire,VA,South,Technology,Accessories,Wireless Mouse,5,58.1,0,290.5,0.18,,1011907.12
ORD-100329,17-10-2024,Christine Martinez,Port Anthonychester,MN,East,Furniture,Chairs,Office Chair,9,209.16,0,1882.44,0.18,338.84,1013789.56
ORD-100330,13-03-2023,Michael Ball,Lake Tammie,RI,Central,Office Supplies,Binders,Ring Binder,5,16.6,0.05,78.85,0.15,11.83,1013868.41
ORD-100331,12-10-2024,Alan Clayton,South Carolmouth,NY,South,Office Supplies,Binders,Ring Binder,2,17.04,0,34.08,0.07,2.39,1013902.49
ORD-100332,14-06-2023,Julie Bailey,South Norma,DC,West,Furniture,Chairs,Office Chair,8,196.87,0.1,1417.46,0.22,311.84,1015319.95
ORD-100333,02-01-2024,Ronald Lawson,South Natalie,OR,East,Technology,Phones,Smartphone,4,585.66,0.1,2108.38,0.19,400.59,1017428.33
ORD-100334,12-08-2023,Nicholas Forbes,Brentville,KS,Central,Technology,Laptops,Laptop,9,2106.36,0.05,18009.38,0.21,3781.97,1035437.71
ORD-100335,12-02-2023,Russell Coleman,Barbaraborough,WY,Central,Office Supplies,Storage,Storage Box,6,49.65,0.1,268.11,0.08,21.45,1035705.82
ORD-100336,24-09-2023,Anthony Stewart,Jonesfurt,VA,South,Technology,Accessories,Wireless Mouse,4,38.55,0,154.2,0.15,23.13,1035860.02
ORD-100337,16-09-2023,Katherine Scott,Stevenfort,CO,East,Furniture,Tables,Dining Table,6,610.85,,3665.1,0.14,513.11,1039525.12
ORD-100338,19-10-2024,Christina Johnson,,DC,East,Technology,Phones,Smartphone,3,763.84,0,2291.52,0.22,504.13,1041816.64
ORD-100339,24-05-2024,Amanda Simpson,,WI,South,Furniture,Tables,Dining Table,4,380.09,0,1520.36,0.17,258.46,1043337
ORD-100340,10-08-2023,Kathleen House,Arnoldshire,NC,Central,Technology,Laptops,Laptop,9,809.84,0,7288.56,0.18,1311.94,1050625.56
ORD-100341,07-06-2024,Michael Gilbert,North Emilybury,KS,Central,Furniture,Tables,Dining Table,4,694.17,0.2,2221.34,0.11,244.35,1052846.9
